IT_POSITION,SENTENCE_LENGTH,PUNCTUATION_COUNT,PRECEDING_NPS,SUCCEDING_NPS,IMMEDIATELY_FOLLOWS_PP,NEIGHBORS_POS_TAGS,FOLLOWED_BY_ING_VERB,FOLLOWED_BY_PREPOSITION,ADJECTIVES_AFTER_COUNT,VERB_BEFORE,VERB_AFTER,ADJECTIVES_AFTER,NOUN_PHRASE_WITH_ADJECTIVE_AFTER,TOKENS_BEFORE_NEXT_VERB_INF,TOKENS_BETWEEN_IT_AND_PREPOSITION,IMMEDIATELY_FOLLLOWED_BY_NOUN_ADJECTIVE,CLOSEST_DEPENDENCY
28,42,10,6,3,true,DET,VERB,ADV,ADP,PUNCT,PUNCT,VERB,VERB,false,true,1,true,true,true,true,33,5,false,prep_in
36,42,10,7,2,false,VERB,ADJ,ADP,VERB,ADP,DET,NOUN,ADP,false,true,0,true,false,false,false,0,0,false,dobj
2,7,1,0,1,false,ABS,ABS,ABS,VERB,ADV,ADP,DET,NOUN,false,true,0,true,false,false,false,0,1,false,iobj
1,14,1,0,2,false,ABS,ABS,ABS,ABS,VERB,PRON,VERB,ADP,true,true,0,false,true,false,false,0,3,false,nsubj
18,58,15,5,9,false,VERB,PRON,ADP,VERB,PUNCT,PUNCT,PUNCT,INTJ,true,true,0,true,true,false,false,41,11,false,dobj
31,58,15,7,7,true,VERB,ADV,ADV,ADP,PUNCT,PUNCT,PUNCT,PRON,true,true,0,true,true,false,false,41,5,false,prep_of
49,58,15,12,2,true,PUNCT,ADP,PRON,ADP,CONJ,ADV,PUNCT,PUNCT,false,false,0,true,true,false,false,0,0,false,pobj
56,58,15,14,0,false,PUNCT,PUNCT,PRON,VERB,ADV,PUNCT,ABS,ABS,false,false,0,true,false,false,false,0,0,false,dobj
26,31,5,7,1,false,ADP,DET,NOUN,ADV,VERB,ADP,VERB,NOUN,false,true,0,true,true,false,false,27,1,false,nsubj
7,14,1,2,2,false,DET,NOUN,CONJ,VERB,ADP,DET,NOUN,ADP,false,true,0,true,false,false,false,0,0,false,dobj
4,113,22,0,30,false,PUNCT,PUNCT,ADV,ADV,VERB,VERB,VERB,ADP,true,true,3,false,true,true,true,0,3,false,nsubjpass
32,113,22,8,22,false,ADP,PRON,VERB,NOUN,VERB,VERB,VERB,PUNCT,true,true,2,true,true,true,true,0,17,false,nsubjpass
60,113,22,14,16,false,NOUN,PUNCT,CONJ,VERB,ADP,DET,NOUN,ADP,true,true,1,true,true,true,true,0,0,false,dobj
84,113,22,21,9,false,CONJ,PRON,ADV,VERB,DET,ADJ,ADP,NUM,true,true,1,true,true,true,true,0,2,false,dobj
110,113,22,29,1,false,ADV,PRON,VERB,VERB,ADP,PRON,PUNCT,ABS,false,true,0,true,false,false,false,0,0,false,dobj
3,6,1,0,1,false,ABS,ABS,ADV,VERB,ADP,PRON,PUNCT,ABS,false,true,0,true,false,false,false,0,0,false,dobj
4,10,1,2,2,false,PUNCT,PRON,VERB,PRON,VERB,ADV,PRON,PRON,false,false,0,true,true,false,false,0,0,false,nsubj
1,9,1,0,2,false,ABS,ABS,ABS,ABS,VERB,ADV,VERB,PRON,false,true,1,false,true,true,true,0,4,false,nsubj
4,6,1,1,0,false,PUNCT,PRON,VERB,VERB,ADP,PUNCT,ABS,ABS,false,true,0,true,false,false,false,0,0,false,dobj
4,7,1,1,1,false,PUNCT,PRON,VERB,VERB,ADP,PROPN,PUNCT,ABS,false,true,0,true,false,false,false,0,0,false,dobj
4,89,15,1,18,false,PUNCT,PUNCT,PRON,VERB,ADP,PUNCT,CONJ,VERB,true,true,2,true,true,true,true,62,0,false,dobj
14,89,15,3,16,false,ADP,DET,NOUN,VERB,ADV,PUNCT,PUNCT,PUNCT,true,true,2,true,true,true,true,62,7,false,dobj
21,89,15,5,14,false,PUNCT,PUNCT,PRON,VERB,ADP,PUNCT,CONJ,VERB,true,true,2,true,true,true,true,62,0,false,dobj
31,89,15,7,12,false,ADP,DET,NOUN,VERB,ADV,PUNCT,PUNCT,PUNCT,false,true,2,true,true,true,true,62,9,false,dobj
65,89,15,15,4,false,PRON,NOUN,ADP,VERB,VERB,VERB,PRON,NOUN,false,true,0,true,true,false,false,0,8,false,dobj
80,89,15,18,1,false,NOUN,NOUN,PUNCT,PUNCT,VERB,ADV,VERB,CONJ,false,true,0,true,true,false,false,0,5,false,nsubjpass
15,148,28,3,26,false,ADP,DET,ADJ,NOUN,VERB,PRON,NOUN,PUNCT,false,true,10,true,true,true,true,0,5,false,NO_DEP
25,148,28,0,0,false,ADP,ADJ,PRON,VERB,VERB,ADP,PRON,NOUN,false,true,9,true,true,true,true,0,1,false,NO_DEP
39,148,28,8,21,false,DET,NOUN,NOUN,PUNCT,VERB,VERB,ADJ,PUNCT,false,true,9,true,true,true,true,0,8,false,NO_DEP
59,148,28,12,17,false,ADP,DET,ADJ,NOUN,VERB,PRON,NOUN,PUNCT,false,true,6,true,true,true,true,0,5,false,NO_DEP
69,148,28,0,0,false,ADP,ADJ,PRON,VERB,VERB,ADP,PRON,NOUN,false,true,5,true,true,true,true,0,1,false,NO_DEP
83,148,28,17,12,false,DET,NOUN,NOUN,PUNCT,VERB,VERB,ADJ,PUNCT,false,true,5,true,true,true,true,0,8,false,NO_DEP
103,148,28,21,8,false,ADP,DET,ADJ,NOUN,VERB,PRON,NOUN,PUNCT,false,true,2,true,true,true,true,0,5,false,NO_DEP
113,148,28,0,0,false,ADP,ADJ,PRON,VERB,VERB,ADP,PRON,NOUN,false,true,1,true,true,true,true,0,1,false,NO_DEP
127,148,28,26,3,false,DET,NOUN,NOUN,PUNCT,VERB,VERB,ADJ,PUNCT,false,true,1,true,true,true,true,0,7,false,NO_DEP
136,148,28,28,1,false,PUNCT,PRON,VERB,ADP,VERB,VERB,NOUN,NOUN,false,false,0,true,true,false,false,0,0,false,NO_DEP
14,40,5,3,9,false,PUNCT,ADP,PROPN,VERB,ADP,PRON,NOUN,PUNCT,true,true,1,true,true,true,true,0,0,false,dobj
22,40,5,6,6,false,PUNCT,PUNCT,PRON,VERB,ADP,VERB,DET,NOUN,true,true,1,true,true,true,true,0,0,false,dobj
20,22,4,4,0,false,ADV,PUNCT,PRON,VERB,ADV,PUNCT,ABS,ABS,false,false,0,true,false,false,false,0,0,false,dobj
13,56,13,2,7,false,PRON,NOUN,ADP,VERB,ADP,PUNCT,CONJ,VERB,false,true,1,true,true,true,true,0,0,false,dep
32,56,13,5,4,false,ADV,VERB,PUNCT,CONJ,VERB,VERB,PRON,NOUN,false,true,1,true,true,true,true,0,11,false,nsubj
43,56,13,8,1,false,PUNCT,CONJ,PRON,VERB,ADP,ADV,CONJ,ADJ,false,true,1,true,false,true,true,0,0,false,dobj
7,367,80,1,96,false,DET,NOUN,PUNCT,VERB,PUNCT,PUNCT,PUNCT,PRON,true,true,14,true,true,true,true,172,29,false,NO_DEP
13,367,80,3,94,false,PUNCT,PUNCT,PRON,VERB,PUNCT,CONJ,VERB,PRON,true,true,14,true,true,true,true,172,23,false,NO_DEP
17,367,80,4,93,false,PRON,PUNCT,CONJ,VERB,ADV,PUNCT,PUNCT,PUNCT,true,true,14,true,true,true,true,172,19,false,NO_DEP
24,367,80,6,91,false,PUNCT,PUNCT,PRON,VERB,PUNCT,CONJ,VERB,PRON,true,true,14,true,true,true,true,172,12,false,NO_DEP
28,367,80,7,90,false,PRON,PUNCT,CONJ,VERB,ADV,PUNCT,PUNCT,PUNCT,true,true,14,true,true,true,true,172,8,false,NO_DEP
46,367,80,11,86,false,DET,NOUN,PUNCT,CONJ,VERB,DET,ADJ,NOUN,true,true,14,true,true,true,true,172,5,false,NO_DEP
57,367,80,15,82,true,PUNCT,DET,NOUN,ADP,VERB,ADV,PUNCT,PRON,true,true,13,true,true,true,true,172,11,false,NO_DEP
61,367,80,16,81,false,PRON,VERB,ADV,PUNCT,VERB,ADV,PUNCT,CONJ,true,true,13,true,true,true,true,172,7,false,NO_DEP
88,367,80,22,75,false,DET,NOUN,PUNCT,CONJ,VERB,DET,ADJ,NOUN,true,true,13,true,true,true,true,172,5,false,NO_DEP
99,367,80,26,71,true,PUNCT,DET,NOUN,ADP,VERB,ADV,PUNCT,PRON,true,true,12,true,true,true,true,172,11,false,NO_DEP
103,367,80,27,70,false,PRON,VERB,ADV,PUNCT,VERB,ADV,PUNCT,CONJ,true,true,12,true,true,true,true,172,7,false,NO_DEP
130,367,80,33,64,false,DET,NOUN,PUNCT,CONJ,VERB,DET,ADJ,NOUN,true,true,12,true,true,true,true,172,5,false,NO_DEP
141,367,80,37,60,true,PUNCT,DET,NOUN,ADP,VERB,ADV,PUNCT,PRON,true,true,11,true,true,true,true,172,11,false,NO_DEP
145,367,80,38,59,false,PRON,VERB,ADV,PUNCT,VERB,ADV,PUNCT,CONJ,true,true,11,true,true,true,true,172,7,false,NO_DEP
170,367,80,44,53,false,NOUN,PUNCT,CONJ,VERB,ADP,PRON,ADP,VERB,true,true,11,true,true,true,true,172,0,false,NO_DEP
178,367,80,46,51,false,VERB,PUNCT,PUNCT,PUNCT,VERB,DET,ADJ,NOUN,true,true,11,true,true,true,true,0,4,false,NO_DEP
209,367,80,54,43,false,DET,NOUN,ADP,VERB,PUNCT,CONJ,NOUN,CONJ,true,true,9,true,true,true,true,0,12,false,NO_DEP
215,367,80,56,41,false,CONJ,NOUN,CONJ,VERB,ADJ,NOUN,PUNCT,DET,true,true,9,true,true,true,true,0,6,true,NO_DEP
235,367,80,63,34,false,PUNCT,PUNCT,PRON,VERB,ADV,PUNCT,CONJ,ADV,true,true,7,true,true,true,true,0,7,false,NO_DEP
297,367,80,78,19,true,ADP,ADP,VERB,ADP,PUNCT,PUNCT,PUNCT,PROPN,true,true,1,true,true,true,true,0,8,false,NO_DEP
311,367,80,82,15,false,NOUN,PUNCT,CONJ,VERB,ADV,PUNCT,PUNCT,PUNCT,true,true,1,true,true,true,true,0,11,false,NO_DEP
333,367,80,88,9,false,DET,NOUN,PUNCT,VERB,ADP,NOUN,PUNCT,CONJ,false,true,1,true,true,true,true,0,0,false,NO_DEP
346,367,80,92,5,false,ADV,VERB,ADV,ADP,VERB,NUM,CONJ,PUNCT,false,true,1,true,true,true,true,0,14,false,NO_DEP
362,367,80,96,1,false,PUNCT,PUNCT,PUNCT,ADP,VERB,ADV,VERB,NOUN,false,false,0,true,true,false,false,0,0,false,NO_DEP
20,54,14,5,9,false,DET,NOUN,PUNCT,VERB,ADP,NOUN,PUNCT,CONJ,false,true,1,true,true,true,true,0,0,false,dobj
33,54,14,9,5,false,ADV,VERB,ADV,ADP,VERB,NUM,CONJ,PUNCT,false,true,1,true,true,true,true,0,14,false,nsubj
49,54,14,13,1,false,PUNCT,PUNCT,PUNCT,ADP,VERB,ADV,VERB,NOUN,false,false,0,true,true,false,false,0,0,false,nsubj
20,54,14,5,9,false,DET,NOUN,PUNCT,VERB,ADP,NOUN,PUNCT,CONJ,false,true,1,true,true,true,true,0,0,false,dobj
33,54,14,9,5,false,ADV,VERB,ADV,ADP,VERB,NUM,CONJ,PUNCT,false,true,1,true,true,true,true,0,14,false,nsubj
49,54,14,13,1,false,PUNCT,PUNCT,PUNCT,ADP,VERB,ADV,VERB,NOUN,false,false,0,true,true,false,false,0,0,false,nsubj
3,106,23,0,23,false,ABS,ABS,PUNCT,PUNCT,VERB,PUNCT,CONJ,PRON,false,true,2,false,true,true,true,0,9,false,nsubj
21,106,23,4,19,false,PUNCT,VERB,CONJ,VERB,PUNCT,CONJ,VERB,DET,false,true,2,true,true,true,true,0,5,false,dobj
50,106,23,11,12,false,NOUN,PUNCT,PUNCT,PUNCT,VERB,PUNCT,CONJ,PRON,false,true,1,true,true,true,true,0,9,false,nsubj
68,106,23,15,8,false,PUNCT,VERB,CONJ,VERB,PUNCT,CONJ,VERB,DET,false,true,1,true,true,true,true,0,5,false,dobj
97,106,23,22,1,false,NOUN,PUNCT,PUNCT,CONJ,VERB,VERB,VERB,PUNCT,false,true,0,true,true,false,false,0,6,false,nsubjpass
10,75,18,2,13,false,PRON,NOUN,PUNCT,VERB,ADV,PUNCT,PUNCT,PUNCT,true,true,2,true,true,true,true,19,8,false,dobj
22,75,18,3,12,false,ADV,ADP,ADP,VERB,PUNCT,PUNCT,PUNCT,ADV,true,true,2,true,true,true,true,66,10,false,dobj
42,75,18,8,7,false,NOUN,NOUN,PUNCT,VERB,ADP,ADV,PUNCT,PUNCT,false,true,1,true,true,true,true,66,0,false,dobj
51,75,18,10,5,false,PUNCT,INTJ,PUNCT,ADP,VERB,ADV,ADV,ADJ,false,true,1,true,true,true,true,66,6,false,nsubj
63,75,18,12,3,false,NOUN,PUNCT,PUNCT,PUNCT,VERB,VERB,ADP,ADP,false,true,0,true,true,false,false,66,2,false,nsubj
11,72,12,1,17,false,ADJ,PUNCT,PUNCT,PUNCT,VERB,VERB,VERB,VERB,false,true,4,false,true,true,true,0,4,false,nsubjpass
28,72,12,5,13,false,VERB,ADP,ADV,VERB,ADP,NOUN,CONJ,DET,false,true,3,true,true,true,true,0,0,false,dobj
38,72,12,8,10,false,NOUN,PUNCT,PUNCT,PUNCT,VERB,VERB,VERB,VERB,false,true,2,true,true,true,true,0,4,false,nsubjpass
55,72,12,12,6,false,VERB,ADP,ADV,VERB,ADP,NOUN,CONJ,DET,false,true,1,true,true,true,true,0,0,false,dobj
66,72,12,16,2,false,PUNCT,PUNCT,PRON,VERB,VERB,DET,NOUN,ADP,false,true,0,true,true,false,false,0,3,false,nsubj
8,10,4,1,0,false,PUNCT,PUNCT,PUNCT,CONJ,VERB,PUNCT,ABS,ABS,false,false,0,false,true,false,false,0,0,false,dep
13,46,8,4,10,false,CONJ,VERB,PRON,VERB,ADV,ADP,PRON,NOUN,true,true,2,true,true,true,true,0,1,false,dobj
41,46,8,12,2,false,NOUN,PUNCT,VERB,DET,CONJ,DET,ADP,PROPN,false,true,0,true,false,false,false,0,2,false,dobj
7,17,4,2,1,false,ADP,ADV,PUNCT,PUNCT,VERB,VERB,ADV,VERB,false,false,0,false,true,false,false,0,0,false,nsubjpass
14,17,4,3,0,false,ADV,VERB,PUNCT,VERB,ADV,ADV,PUNCT,ABS,false,false,0,true,false,false,false,0,0,false,nsubj
6,188,32,1,51,false,PRON,VERB,VERB,ADP,VERB,DET,NOUN,PUNCT,true,true,0,true,true,false,false,0,8,false,NO_DEP
19,188,32,5,47,false,ADP,NOUN,PUNCT,CONJ,VERB,NOUN,ADP,PRON,true,true,0,true,true,false,false,0,2,false,NO_DEP
23,188,32,7,45,true,PRON,VERB,NOUN,ADP,PUNCT,CONJ,PRON,VERB,true,true,0,true,true,false,false,0,5,false,NO_DEP
30,188,32,9,43,true,PRON,VERB,VERB,ADP,PUNCT,ADV,ADP,ADP,true,true,0,true,true,false,false,0,2,false,NO_DEP
49,188,32,13,39,false,PRON,VERB,VERB,ADP,VERB,DET,NOUN,PUNCT,true,true,0,true,true,false,false,0,8,false,NO_DEP
62,188,32,17,35,false,ADP,NOUN,PUNCT,CONJ,VERB,NOUN,ADP,PRON,true,true,0,true,true,false,false,0,2,false,NO_DEP
66,188,32,19,33,true,PRON,VERB,NOUN,ADP,PUNCT,CONJ,PRON,VERB,true,true,0,true,true,false,false,0,5,false,NO_DEP
73,188,32,21,31,true,PRON,VERB,VERB,ADP,PUNCT,ADV,ADP,ADP,true,true,0,true,true,false,false,0,2,false,NO_DEP
92,188,32,25,27,false,PRON,VERB,VERB,ADP,VERB,DET,NOUN,PUNCT,true,true,0,true,true,false,false,0,8,false,NO_DEP
105,188,32,29,23,false,ADP,NOUN,PUNCT,CONJ,VERB,NOUN,ADP,PRON,true,true,0,true,true,false,false,0,2,false,NO_DEP
109,188,32,31,21,true,PRON,VERB,NOUN,ADP,PUNCT,CONJ,PRON,VERB,true,true,0,true,true,false,false,0,5,false,NO_DEP
116,188,32,33,19,true,PRON,VERB,VERB,ADP,PUNCT,ADV,ADP,ADP,true,true,0,true,true,false,false,0,2,false,NO_DEP
135,188,32,37,15,false,PRON,VERB,VERB,ADP,VERB,DET,NOUN,PUNCT,true,true,0,true,true,false,false,0,8,false,NO_DEP
148,188,32,41,11,false,ADP,NOUN,PUNCT,CONJ,VERB,NOUN,ADP,PRON,true,true,0,true,true,false,false,0,2,false,NO_DEP
152,188,32,43,9,true,PRON,VERB,NOUN,ADP,PUNCT,CONJ,PRON,VERB,true,true,0,true,true,false,false,0,5,false,NO_DEP
159,188,32,45,7,true,PRON,VERB,VERB,ADP,PUNCT,ADV,ADP,ADP,false,true,0,true,true,false,false,0,2,false,NO_DEP
182,188,32,51,1,false,NOUN,PUNCT,CONJ,DET,VERB,PUNCT,ADP,PRON,false,true,0,true,true,false,false,0,2,false,NO_DEP
10,12,2,2,0,true,ADJ,ADP,VERB,ADP,ADV,PUNCT,ABS,ABS,false,false,0,true,false,false,false,0,0,false,prep_with
15,109,25,4,30,false,VERB,PRON,VERB,VERB,ADP,ADP,DET,ADJ,false,true,1,true,true,true,true,73,0,false,dobj
28,109,25,8,26,false,PUNCT,PUNCT,PRON,VERB,ADP,ADP,PRON,DET,false,true,0,true,true,false,false,73,0,false,dobj
37,109,25,11,23,false,NOUN,PUNCT,CONJ,VERB,ADP,DET,NOUN,PUNCT,false,true,0,true,true,false,false,73,0,false,dobj
46,109,25,14,20,false,PUNCT,PUNCT,PRON,VERB,ADP,ADP,PRON,DET,false,true,0,true,true,false,false,73,0,false,dobj
55,109,25,17,17,false,NOUN,PUNCT,CONJ,VERB,ADP,DET,NOUN,PUNCT,false,true,0,true,true,false,false,73,0,false,dobj
64,109,25,20,14,false,PUNCT,PUNCT,PRON,VERB,NOUN,ADP,NOUN,PUNCT,false,true,0,true,true,false,false,73,1,false,dobj
78,109,25,25,9,true,ADP,VERB,ADV,ADP,PUNCT,PUNCT,PUNCT,PRON,false,true,0,true,true,false,false,93,7,false,prep_for
84,109,25,27,7,false,PUNCT,PUNCT,PRON,VERB,NOUN,ADP,NOUN,PUNCT,false,true,0,true,true,false,false,93,1,false,dobj
98,109,25,32,2,true,ADP,VERB,ADV,ADP,PUNCT,PUNCT,PRON,VERB,false,true,0,true,true,false,false,0,7,false,prep_for
108,109,25,34,0,false,ADV,VERB,ADP,ADP,PUNCT,ABS,ABS,ABS,false,false,0,true,false,false,false,0,0,false,prep_about
3,16,6,0,3,true,ABS,ABS,PUNCT,ADP,PUNCT,INTJ,PUNCT,ADV,false,true,0,false,true,false,false,0,10,false,pcomp
15,16,6,3,0,true,PRON,VERB,ADV,ADP,PUNCT,ABS,ABS,ABS,false,false,0,true,false,false,false,0,0,false,prep_for
7,76,19,2,19,false,PUNCT,CONJ,PRON,VERB,VERB,ADV,ADP,DET,false,true,3,true,true,true,true,0,2,false,nsubj
16,76,19,5,16,false,ADJ,NOUN,NOUN,ADP,VERB,NOUN,PUNCT,PUNCT,false,true,2,true,true,true,true,0,10,false,nsubj
32,76,19,10,11,false,NOUN,PUNCT,CONJ,VERB,ADV,PUNCT,PUNCT,PUNCT,false,true,2,true,true,true,true,0,9,false,dobj
47,76,19,14,7,false,DET,NOUN,PUNCT,ADV,VERB,VERB,ADP,DET,false,true,2,true,true,true,true,0,2,false,nsubjpass
65,76,19,18,3,false,PRON,VERB,VERB,VERB,ADV,PUNCT,NOUN,PUNCT,false,false,1,true,true,true,true,0,0,false,dobj
74,76,19,21,0,false,PUNCT,DET,ADJ,NOUN,VERB,PUNCT,ABS,ABS,false,false,0,true,true,false,false,0,0,false,dep
1,8,1,0,2,false,ABS,ABS,ABS,ABS,VERB,PROPN,NUM,ADP,false,true,0,false,true,false,false,0,3,false,nsubj
16,22,4,3,1,false,NUM,NOUN,ADV,PUNCT,VERB,ADV,ADP,ADJ,false,true,1,true,true,true,true,0,2,false,nsubj
4,6,2,1,0,false,PUNCT,PUNCT,PRON,VERB,ADV,PUNCT,ABS,ABS,false,false,0,true,false,false,false,0,0,false,dobj
2,83,24,0,23,false,ABS,ABS,ABS,PUNCT,VERB,ADV,NOUN,PUNCT,true,true,0,false,true,false,false,0,11,false,nsubj
23,83,24,5,18,false,INTJ,PUNCT,INTJ,PUNCT,VERB,VERB,ADP,PRON,false,true,0,true,true,false,false,0,2,false,nsubjpass
35,83,24,9,14,false,PUNCT,CONJ,PRON,VERB,ADP,ADP,DET,NOUN,false,true,0,true,true,false,false,0,0,false,dobj
46,83,24,12,11,false,PUNCT,ADV,PRON,VERB,PUNCT,PUNCT,PUNCT,INTJ,false,true,0,true,true,false,false,0,10,false,dobj
54,83,24,14,9,false,INTJ,PUNCT,INTJ,PUNCT,VERB,VERB,ADP,PRON,false,true,0,true,true,false,false,0,2,false,nsubjpass
66,83,24,18,5,false,PUNCT,CONJ,PRON,VERB,ADP,ADP,DET,NOUN,false,true,0,true,true,false,false,0,0,false,dobj
77,83,24,21,2,false,PUNCT,ADV,PRON,VERB,PUNCT,PUNCT,PRON,VERB,false,false,0,true,true,false,false,0,0,false,dobj
82,83,24,23,0,false,PUNCT,PUNCT,PRON,VERB,PUNCT,ABS,ABS,ABS,false,false,0,true,false,false,false,0,0,false,rcmod
3,7,1,1,1,false,ABS,ABS,PRON,VERB,ADP,PRON,NOUN,PUNCT,false,true,0,true,false,false,false,0,0,false,dobj
4,11,1,1,1,false,PUNCT,VERB,PRON,VERB,ADV,ADV,ADP,DET,false,true,0,true,false,false,false,0,2,false,dobj
22,134,25,4,29,false,PROPN,VERB,ADP,VERB,ADV,PUNCT,ADP,VERB,true,true,1,true,true,true,true,37,2,false,NO_DEP
40,134,25,8,25,false,PRON,VERB,ADP,VERB,ADP,PUNCT,CONJ,VERB,true,true,1,true,true,true,true,66,0,false,NO_DEP
45,134,25,10,23,false,ADP,PUNCT,CONJ,VERB,ADP,DET,NOUN,ADP,true,true,1,true,true,true,true,66,0,false,NO_DEP
56,134,25,13,20,false,NOUN,PUNCT,CONJ,VERB,ADP,PRON,NOUN,ADV,true,true,1,true,true,true,true,66,0,false,NO_DEP
69,134,25,16,17,false,PRON,VERB,ADP,VERB,ADP,PUNCT,CONJ,VERB,true,true,1,true,true,true,true,95,0,false,NO_DEP
74,134,25,18,15,false,ADP,PUNCT,CONJ,VERB,ADP,DET,NOUN,ADP,true,true,1,true,true,true,true,95,0,false,NO_DEP
85,134,25,21,12,false,NOUN,PUNCT,CONJ,VERB,ADP,PRON,NOUN,ADV,true,true,1,true,true,true,true,95,0,false,NO_DEP
98,134,25,24,9,false,PRON,VERB,ADP,VERB,ADP,PUNCT,CONJ,VERB,false,true,1,true,true,true,true,0,0,false,NO_DEP
103,134,25,26,7,false,ADP,PUNCT,CONJ,VERB,ADP,DET,NOUN,ADP,false,true,1,true,true,true,true,0,0,false,NO_DEP
114,134,25,29,4,false,NOUN,PUNCT,CONJ,VERB,ADP,PRON,NOUN,ADV,false,true,1,true,true,true,true,0,0,false,NO_DEP
132,134,25,33,0,false,ADJ,NOUN,PUNCT,VERB,ADV,PUNCT,ABS,ABS,false,false,0,true,false,false,false,0,0,false,NO_DEP
8,26,9,1,5,false,DET,NOUN,PUNCT,VERB,ADP,DET,NOUN,ADP,false,true,0,true,false,false,false,0,0,false,dep
7,11,2,2,1,false,NOUN,VERB,PRON,VERB,ADV,ADJ,NOUN,PUNCT,false,false,1,true,false,true,true,0,0,false,dobj
6,9,1,0,1,false,ADV,VERB,PRON,VERB,ADP,PROPN,PUNCT,ABS,false,true,0,true,false,false,false,0,0,false,dobj
26,44,8,6,8,true,DET,VERB,NOUN,ADP,PUNCT,INTJ,PUNCT,PRON,false,true,0,true,true,false,false,0,15,false,prep_in
30,44,8,8,6,false,PRON,PUNCT,INTJ,PUNCT,VERB,PRON,PUNCT,PUNCT,false,true,0,true,true,false,false,0,11,false,nsubj
43,44,8,14,0,true,DET,VERB,NOUN,ADP,PUNCT,ABS,ABS,ABS,false,false,0,true,false,false,false,0,0,false,prep_in
3,282,50,0,79,false,ABS,ABS,PUNCT,VERB,ADP,DET,NOUN,PUNCT,false,true,6,true,true,true,true,35,0,false,NO_DEP
16,282,50,3,76,false,ADJ,NOUN,NOUN,PUNCT,VERB,PUNCT,PUNCT,PUNCT,false,true,5,true,true,true,true,35,19,false,NO_DEP
24,282,50,5,74,false,PUNCT,PRON,ADV,VERB,ADV,PRON,VERB,DET,false,true,5,true,true,true,true,35,11,false,NO_DEP
38,282,50,9,70,false,PRON,VERB,ADP,VERB,ADP,DET,NOUN,NOUN,false,true,5,true,true,true,true,53,0,false,NO_DEP
45,282,50,12,67,false,NOUN,NOUN,PRON,VERB,ADP,ADV,PUNCT,CONJ,false,true,5,true,true,true,true,53,0,false,NO_DEP
57,282,50,16,63,false,VERB,ADP,VERB,VERB,ADV,ADV,PUNCT,CONJ,false,true,5,true,true,true,true,63,6,false,NO_DEP
74,282,50,20,59,false,PUNCT,PRON,ADV,VERB,ADV,PRON,VERB,DET,false,true,4,true,true,true,true,85,11,false,NO_DEP
88,282,50,24,55,false,PRON,VERB,ADP,VERB,ADP,DET,NOUN,NOUN,false,true,4,true,true,true,true,103,0,false,NO_DEP
95,282,50,27,52,false,NOUN,NOUN,PRON,VERB,ADP,ADV,PUNCT,CONJ,false,true,4,true,true,true,true,103,0,false,NO_DEP
107,282,50,31,48,false,VERB,ADP,VERB,VERB,ADV,ADV,PUNCT,CONJ,false,true,4,true,true,true,true,113,6,false,NO_DEP
124,282,50,35,44,false,PUNCT,PRON,ADV,VERB,ADV,PRON,VERB,DET,false,true,3,true,true,true,true,135,11,false,NO_DEP
138,282,50,39,40,false,PRON,VERB,ADP,VERB,ADP,DET,NOUN,NOUN,false,true,3,true,true,true,true,153,0,false,NO_DEP
